idx,sentence,followup,stype,ftype,OP1,OP1_type,OP2,OP2_type,ambiguity,question_type
84,Sherlock spied the boy and he smiled. The answer to the question: Who smiled? is,the boy,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
84,Sherlock spied the boy and he smiled. The answer to the question: Who smiled? is,Sherlock,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
85,Sherlock spied the man and he frowned. The answer to the question: Who frowned? is,the man,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
85,Sherlock spied the man and he frowned. The answer to the question: Who frowned? is,Sherlock,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
86,the woman spied the girl and she frowned. The answer to the question: Who frowned? is,the girl,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
86,the woman spied the girl and she frowned. The answer to the question: Who frowned? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
87,Watson observed Bill and he frowned. The answer to the question: Who frowned? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
87,Watson observed Bill and he frowned. The answer to the question: Who frowned? is,Watson,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
88,Mary saw the woman and she shouted. The answer to the question: Who shouted? is,the woman,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
88,Mary saw the woman and she shouted. The answer to the question: Who shouted? is,Mary,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
89,Alan observed Bill and he lept. The answer to the question: Who lept? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
89,Alan observed Bill and he lept. The answer to the question: Who lept? is,Alan,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
90,Katherine spied Ada and she frowned. The answer to the question: Who frowned? is,Ada,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
90,Katherine spied Ada and she frowned. The answer to the question: Who frowned? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
91,Alan saw Watson and he shouted. The answer to the question: Who shouted? is,Watson,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
91,Alan saw Watson and he shouted. The answer to the question: Who shouted? is,Alan,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
92,Galileo observed Sherlock and he shouted. The answer to the question: Who shouted? is,Sherlock,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
92,Galileo observed Sherlock and he shouted. The answer to the question: Who shouted? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
93,the woman saw Katherine and she waved. The answer to the question: Who waved? is,Katherine,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
93,the woman saw Katherine and she waved. The answer to the question: Who waved? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
94,Sherlock observed Galileo and he shouted. The answer to the question: Who shouted? is,Galileo,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
94,Sherlock observed Galileo and he shouted. The answer to the question: Who shouted? is,Sherlock,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
95,the girl saw the woman and she lept. The answer to the question: Who lept? is,the woman,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
95,the girl saw the woman and she lept. The answer to the question: Who lept? is,the girl,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
96,Galileo observed Watson and he smiled. The answer to the question: Who smiled? is,Watson,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
96,Galileo observed Watson and he smiled. The answer to the question: Who smiled? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
97,the man saw Watson and he smiled. The answer to the question: Who smiled? is,Watson,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
97,the man saw Watson and he smiled. The answer to the question: Who smiled? is,the man,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
98,Sherlock spied the man and he smiled. The answer to the question: Who smiled? is,the man,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
98,Sherlock spied the man and he smiled. The answer to the question: Who smiled? is,Sherlock,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
99,Katherine observed Mary and she smiled. The answer to the question: Who smiled? is,Mary,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
99,Katherine observed Mary and she smiled. The answer to the question: Who smiled? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
100,the woman observed Marie and she shouted. The answer to the question: Who shouted? is,Marie,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
100,the woman observed Marie and she shouted. The answer to the question: Who shouted? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
101,Katherine spotted Mary and she waved. The answer to the question: Who waved? is,Mary,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
101,Katherine spotted Mary and she waved. The answer to the question: Who waved? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
102,Sherlock spotted the man and he frowned. The answer to the question: Who frowned? is,the man,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
102,Sherlock spotted the man and he frowned. The answer to the question: Who frowned? is,Sherlock,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
103,the boy spied Galileo and he smiled. The answer to the question: Who smiled? is,Galileo,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
103,the boy spied Galileo and he smiled. The answer to the question: Who smiled? is,the boy,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
104,the boy spied Sherlock and he smiled. The answer to the question: Who smiled? is,Sherlock,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
104,the boy spied Sherlock and he smiled. The answer to the question: Who smiled? is,the boy,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
105,Katherine observed Ada and she waved. The answer to the question: Who waved? is,Ada,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
105,Katherine observed Ada and she waved. The answer to the question: Who waved? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
106,Adele spotted Ada and she lept. The answer to the question: Who lept? is,Ada,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
106,Adele spotted Ada and she lept. The answer to the question: Who lept? is,Adele,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
107,the girl observed the woman and she frowned. The answer to the question: Who frowned? is,the woman,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
107,the girl observed the woman and she frowned. The answer to the question: Who frowned? is,the girl,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
108,Galileo spotted Bill and he waved. The answer to the question: Who waved? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
108,Galileo spotted Bill and he waved. The answer to the question: Who waved? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
109,Mary spotted Adele and she smiled. The answer to the question: Who smiled? is,Adele,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
109,Mary spotted Adele and she smiled. The answer to the question: Who smiled? is,Mary,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
110,Katherine spied Marie and she frowned. The answer to the question: Who frowned? is,Marie,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
110,Katherine spied Marie and she frowned. The answer to the question: Who frowned? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
111,Sherlock saw Alan and he frowned. The answer to the question: Who frowned? is,Alan,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
111,Sherlock saw Alan and he frowned. The answer to the question: Who frowned? is,Sherlock,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
112,Adele spotted Marie and she shouted. The answer to the question: Who shouted? is,Marie,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
112,Adele spotted Marie and she shouted. The answer to the question: Who shouted? is,Adele,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
113,Ada saw Adele and she frowned. The answer to the question: Who frowned? is,Adele,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
113,Ada saw Adele and she frowned. The answer to the question: Who frowned? is,Ada,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
114,Adele observed Marie and she smiled. The answer to the question: Who smiled? is,Marie,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
114,Adele observed Marie and she smiled. The answer to the question: Who smiled? is,Adele,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
115,the girl spotted Katherine and she lept. The answer to the question: Who lept? is,Katherine,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
115,the girl spotted Katherine and she lept. The answer to the question: Who lept? is,the girl,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
116,Galileo saw Watson and he smiled. The answer to the question: Who smiled? is,Watson,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
116,Galileo saw Watson and he smiled. The answer to the question: Who smiled? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
117,Katherine spied the girl and she smiled. The answer to the question: Who smiled? is,the girl,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
117,Katherine spied the girl and she smiled. The answer to the question: Who smiled? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
118,Mary saw Ada and she frowned. The answer to the question: Who frowned? is,Ada,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
118,Mary saw Ada and she frowned. The answer to the question: Who frowned? is,Mary,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
119,Bill spied Watson and he lept. The answer to the question: Who lept? is,Watson,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
119,Bill spied Watson and he lept. The answer to the question: Who lept? is,Bill,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
120,Galileo saw Alan and he lept. The answer to the question: Who lept? is,Alan,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
120,Galileo saw Alan and he lept. The answer to the question: Who lept? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
121,Galileo saw Sherlock and he shouted. The answer to the question: Who shouted? is,Sherlock,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
121,Galileo saw Sherlock and he shouted. The answer to the question: Who shouted? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
122,Ada observed Mary and she smiled. The answer to the question: Who smiled? is,Mary,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
122,Ada observed Mary and she smiled. The answer to the question: Who smiled? is,Ada,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
123,Sherlock observed Bill and he shouted. The answer to the question: Who shouted? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
123,Sherlock observed Bill and he shouted. The answer to the question: Who shouted? is,Sherlock,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
124,Alan saw the boy and he waved. The answer to the question: Who waved? is,the boy,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
124,Alan saw the boy and he waved. The answer to the question: Who waved? is,Alan,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
125,Watson spotted Sherlock and he frowned. The answer to the question: Who frowned? is,Sherlock,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
125,Watson spotted Sherlock and he frowned. The answer to the question: Who frowned? is,Watson,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
126,Galileo spied Alan and he waved. The answer to the question: Who waved? is,Alan,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
126,Galileo spied Alan and he waved. The answer to the question: Who waved? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
127,the man saw Alan and he shouted. The answer to the question: Who shouted? is,Alan,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
127,the man saw Alan and he shouted. The answer to the question: Who shouted? is,the man,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
128,Galileo observed Bill and he smiled. The answer to the question: Who smiled? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
128,Galileo observed Bill and he smiled. The answer to the question: Who smiled? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
129,Mary observed Katherine and she waved. The answer to the question: Who waved? is,Katherine,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
129,Mary observed Katherine and she waved. The answer to the question: Who waved? is,Mary,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
130,Watson saw the man and he lept. The answer to the question: Who lept? is,the man,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
130,Watson saw the man and he lept. The answer to the question: Who lept? is,Watson,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
131,Adele spotted Mary and she shouted. The answer to the question: Who shouted? is,Mary,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
131,Adele spotted Mary and she shouted. The answer to the question: Who shouted? is,Adele,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
132,Katherine spotted the girl and she waved. The answer to the question: Who waved? is,the girl,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
132,Katherine spotted the girl and she waved. The answer to the question: Who waved? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
133,the woman spotted Marie and she frowned. The answer to the question: Who frowned? is,Marie,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
133,the woman spotted Marie and she frowned. The answer to the question: Who frowned? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
134,Adele spied Katherine and she shouted. The answer to the question: Who shouted? is,Katherine,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
134,Adele spied Katherine and she shouted. The answer to the question: Who shouted? is,Adele,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
135,Marie saw Ada and she shouted. The answer to the question: Who shouted? is,Ada,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
135,Marie saw Ada and she shouted. The answer to the question: Who shouted? is,Marie,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
136,the woman spotted Marie and she shouted. The answer to the question: Who shouted? is,Marie,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
136,the woman spotted Marie and she shouted. The answer to the question: Who shouted? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
137,the boy observed Watson and he waved. The answer to the question: Who waved? is,Watson,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
137,the boy observed Watson and he waved. The answer to the question: Who waved? is,the boy,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
138,Alan saw Bill and he shouted. The answer to the question: Who shouted? is,Bill,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
138,Alan saw Bill and he shouted. The answer to the question: Who shouted? is,Alan,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
139,Bill spotted the boy and he waved. The answer to the question: Who waved? is,the boy,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
139,Bill spotted the boy and he waved. The answer to the question: Who waved? is,Bill,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
140,the woman spotted Adele and she shouted. The answer to the question: Who shouted? is,Adele,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
140,the woman spotted Adele and she shouted. The answer to the question: Who shouted? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
141,the man observed Galileo and he smiled. The answer to the question: Who smiled? is,Galileo,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
141,the man observed Galileo and he smiled. The answer to the question: Who smiled? is,the man,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
142,the boy saw the man and he shouted. The answer to the question: Who shouted? is,the man,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
142,the boy saw the man and he shouted. The answer to the question: Who shouted? is,the boy,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
143,Galileo spied Sherlock and he shouted. The answer to the question: Who shouted? is,Sherlock,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
143,Galileo spied Sherlock and he shouted. The answer to the question: Who shouted? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
144,Watson saw Galileo and he waved. The answer to the question: Who waved? is,Galileo,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
144,Watson saw Galileo and he waved. The answer to the question: Who waved? is,Watson,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
145,Katherine saw Adele and she waved. The answer to the question: Who waved? is,Adele,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
145,Katherine saw Adele and she waved. The answer to the question: Who waved? is,Katherine,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
146,Galileo observed the boy and he waved. The answer to the question: Who waved? is,the boy,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
146,Galileo observed the boy and he waved. The answer to the question: Who waved? is,Galileo,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
147,Mary observed the girl and she frowned. The answer to the question: Who frowned? is,the girl,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
147,Mary observed the girl and she frowned. The answer to the question: Who frowned? is,Mary,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
148,the woman observed Katherine and she shouted. The answer to the question: Who shouted? is,Katherine,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
148,the woman observed Katherine and she shouted. The answer to the question: Who shouted? is,the woman,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
149,the girl spotted Katherine and she smiled. The answer to the question: Who smiled? is,Katherine,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,bound
